x	y	z	t	#
-146.399	-131.622	21.387	127.94	309
-150.318	-131.209	21.0948	127.96	309
-154.123	-129.999	20.9491	127.98	309
-157.802	-127.614	23.3355	128	309
-161.474	-124.486	29.0414	128.02	309
-165.159	-120.904	31.9709	128.04	309
-168.791	-117.026	31.3998	128.06	309
-172.297	-113.026	35.4738	128.08	309
98.7083	-233.78	750.933	130.26	310
94.0256	-233.137	741.847	130.28	310
89.4416	-232.314	736.466	130.3	310
84.0457	-231.516	729.036	130.32	310
77.86	-230.684	715.777	130.36	310
72.7116	-229.677	699.149	130.38	310
68.6049	-228.27	688.167	130.4	310
64.7807	-226.668	684.508	130.42	310
59.9811	-224.704	673.615	130.44	310
53.8605	-221.67	661.033	130.48	310
47.4249	-217.868	651.545	130.5	310
40.8661	-214.164	636.538	130.54	310
35.375	-211.203	626.091	130.56	310
30.9151	-208.79	618.49	130.58	310
25.3092	-206.058	605.129	130.6	310
18.4994	-203.108	592.288	130.64	310
12.8274	-200.657	580.13	130.66	310
8.38878	-198.332	568.91	130.68	310
3.94311	-195.88	560.027	130.7	310
-0.444392	-193.74	550.465	130.72	310
-164.573	-22.3232	12.8598	131.3	311
-160.868	-18.9847	22.2803	131.32	311
-156.641	-17.8801	31.8485	131.34	311
-151.881	-16.9289	31.0485	131.36	311
-8.91934	-117.775	287.946	131.36	312
-146.548	-15.0156	21.0198	131.38	311
-7.1907	-113.911	279.817	131.38	312
-140.92	-12.395	9.60903	131.4	311
-5.25493	-111.575	270.12	131.4	312
-135.367	-9.15305	6.71589	131.42	311
-2.70488	-109.291	263.822	131.42	312
-129.856	-5.36027	10.566	131.44	311
0.523373	-106.931	260.201	131.44	312
-124.556	-1.30312	24.302	131.46	311
4.30058	-104.377	252.362	131.46	312
-119.628	1.94864	59.5362	131.48	311
8.48995	-101.502	247.084	131.48	312
13.0832	-98.5462	243.936	131.5	312
-114.522	4.58108	69.6117	131.52	311
17.8872	-95.3533	243.254	131.52	312
-109.642	7.47018	39.1549	131.54	311
22.6181	-92.0713	240.403	131.54	312
-105.558	9.46583	25.8979	131.56	311
27.1439	-88.7092	235.302	131.56	312
-101.392	10.9988	20.4372	131.58	311
31.2701	-85.0655	232.844	131.58	312
-97.1656	13.5011	9.40307	131.6	311
35.2041	-81.5397	229.489	131.6	312
-92.1232	17.8336	8.38311	131.62	311
39.1506	-78.2159	228.07	131.62	312
43.0431	-75.0345	226.737	131.64	312
-86.1799	23.4725	11.4146	131.66	311
46.7236	-71.8236	221.964	131.66	312
-81.7331	27.2128	14.5341	131.68	311
50.1814	-68.3786	217.355	131.68	312
-78.6896	28.2563	15.2952	131.7	311
53.5453	-64.865	213.746	131.7	312
-76.1304	28.7665	12.9206	131.72	311
56.3766	-61.0485	211.729	131.72	312
-73.3512	29.9588	9.68032	131.74	311
58.5649	-56.9787	212.898	131.74	312
60.455	-53.3649	208.504	131.76	312
-69.5714	31.5197	10.1433	131.78	311
61.2387	-49.7918	193.487	131.78	312
-65.7327	32.8128	12.0708	131.8	311
-62.1024	34.5888	14.3644	131.82	311
59.9178	-46.5732	177.292	131.84	312
-58.6159	36.6971	19.0199	131.86	311
56.8474	-44.9781	167.011	131.86	312
-55.6844	37.7338	22.5001	131.88	311
52.7726	-43.7332	165.01	131.88	312
-52.8664	38.2962	22.0294	131.9	311
48.1171	-41.3276	165.015	131.9	312
-49.8287	39.5359	18.7744	131.92	311
43.1981	-37.955	162.93	131.92	312
-46.6733	41.2888	16.1048	131.94	311
38.5624	-34.3879	162.98	131.94	312
-42.7364	43.5421	11.8774	131.96	311
34.3268	-30.9335	160.54	131.96	312
29.7202	-27.6677	154.611	131.98	312
-37.8552	46.2006	12.9403	132	311
24.4339	-25.0844	151.545	132	312
18.3283	-23.0365	152.444	132.02	312
-32.0975	48.7654	22.5116	132.04	311
11.1397	-20.8251	156.367	132.04	312
3.202	-17.925	159.493	132.06	312
-5.34347	-14.3789	160.95	132.08	312
-14.3293	-10.2785	163.441	132.1	312
-22.6939	-5.97589	168.127	132.12	312
-26.5487	50.6648	23.2574	132.14	311
-29.0324	-2.15746	171.711	132.14	312
-23.6	50.7392	16.7876	132.16	311
-32.4062	0.79963	168.113	132.16	312
-21.882	49.9118	14.2513	132.18	311
-33.2422	2.84081	169.438	132.18	312
-19.4376	49.2278	17.2352	132.2	311
-32.5523	3.85894	185.759	132.2	312
-172.605	-50.7701	143.341	132.2	313
-14.0087	49.1456	18.6424	132.22	311
-30.3642	3.53318	198.466	132.22	312
-167.826	-50.4099	151.273	132.22	313
-26.8377	2.45558	193.709	132.24	312
-163.272	-48.7556	160	132.24	313
-22.8056	1.35755	182.152	132.26	312
-158.994	-46.3713	165.942	132.26	313
-18.7268	0.331527	178.785	132.28	312
-154.525	-44.6177	165.141	132.28	313
-4.11391	49.6412	17.8473	132.3	311
-14.7925	-0.53606	180.13	132.3	312
-149.804	-44.4071	159.061	132.3	313
-145.384	-45.8783	154.237	132.32	313
-141.575	-48.6633	152.445	132.34	313
-138.954	-52.8797	180.889	132.36	313
4.80215	48.9812	22.894	132.38	311
-136.768	-57.4488	213.865	132.38	313
-4.82645	-1.71292	253.584	132.38	314
10.9713	47.2107	20.453	132.4	311
-133.631	-60.7117	193.956	132.4	313
0.638327	-1.62076	164.953	132.4	314
-130.671	-63.7229	171.529	132.42	313
2.43155	-0.16526	163.657	132.42	314
18.0299	44.5348	11.804	132.44	311
-128.249	-67.2774	174.487	132.44	313
-125.525	-70.5897	176.241	132.46	313
3.99697	2.651	138.43	132.46	314
24.3398	41.4371	9.22113	132.48	311
-122.665	-73.2059	178.323	132.48	313
4.72985	6.10653	111.544	132.48	314
27.448	38.9922	11.9238	132.5	311
-119.74	-75.0522	180.089	132.5	313
4.58296	9.72913	100.342	132.5	314
28.8901	36.8482	16.0594	132.52	311
-116.716	-76.5056	183.067	132.52	313
4.10221	14.3658	106.328	132.52	314
27.5769	32.7445	132.766	132.54	311
-113.769	-77.9211	190.161	132.54	313
24.1331	27.5804	371.358	132.56	311
-110.882	-79.2279	195.422	132.56	313
4.32616	20.3773	108.354	132.56	314
27.3486	26.0861	381.133	132.58	311
-108.208	-80.8093	200.859	132.58	313
5.36598	25.566	108.567	132.58	314
37.0271	26.1832	144.674	132.6	311
-105.841	-82.8364	207.561	132.6	313
6.72973	28.9169	116.045	132.6	314
40.343	25.0293	162.312	132.62	311
-103.755	-85.1706	211.673	132.62	313
8.903	31.6235	111.221	132.62	314
40.5885	22.4338	304.413	132.64	311
-102.327	-88.0949	222.88	132.64	313
11.8755	34.6259	105.387	132.64	314
47.6587	17.1111	167.086	132.66	311
-101.039	-91.8367	235.419	132.66	313
15.3805	37.385	107.855	132.66	314
54.0402	11.8175	31.5256	132.68	311
18.2106	38.5387	95.2638	132.68	314
55.8173	7.93489	30.0577	132.7	311
56.6545	4.05883	24.3573	132.72	311
-99.0883	-93.2004	246.923	132.72	313
57.3741	0.219212	25.9755	132.74	311
58.3439	-3.37695	27.785	132.76	311
58.9714	-6.71463	25.6419	132.78	311
-96.9375	-89.3224	257.515	132.78	313
17.5283	37.3494	71.3536	132.78	314
-95.118	-84.6257	257.429	132.8	313
13.0032	34.5427	63.3824	132.8	314
58.5297	-9.41296	22.9524	132.82	311
-93.0617	-82.25	260.74	132.82	313
7.60346	30.9056	65.4368	132.82	314
51.9766	-10.2187	260.599	132.84	311
-90.1508	-81.653	271.115	132.84	313
2.25007	25.7256	70.4968	132.84	314
45.3897	-11.5132	499.929	132.86	311
-86.7026	-82.8751	276.41	132.86	313
49.161	-17.3329	263.816	132.88	311
-82.9992	-85.3384	278.504	132.88	313
-2.75485	19.9149	74.0143	132.88	314
-79.2967	-88.6731	282.994	132.9	313
-5.53443	15.726	54.3802	132.9	314
52.6095	-24.894	31.725	132.92	311
-76.0913	-92.4383	288.053	132.92	313
-7.15548	12.4111	28.9298	132.92	314
51.0709	-30.6178	36.5104	132.94	311
-73.3483	-96.1583	292.324	132.94	313
49.9058	-35.6555	35.3862	132.96	311
-70.892	-99.6933	296.479	132.96	313
48.6305	-40.6418	31.2165	132.98	311
-68.7424	-102.981	300.715	132.98	313
47.1396	-44.7347	24.5634	133	311
-66.2511	-106.02	308.65	133	313
-8.96592	10.2922	18.7847	133	314
45.3071	-47.4629	22.6812	133.02	311
-9.83491	11.8719	18.3287	133.02	314
-9.83961	15.5901	37.5695	133.04	314
-63.2927	-107.092	321.466	133.06	313
-9.09744	19.1308	48.0136	133.06	314
44.1352	-48.9555	41.8427	133.08	311
-61.3978	-104.864	328.933	133.1	313
-6.86449	22.7217	27.1475	133.1	314
45.6646	-50.2451	65.6283	133.12	311
-61.2612	-101.6	327.572	133.12	313
49.1806	-52.1381	64.6272	133.14	311
-62.3656	-99.5826	329.911	133.14	313
52.9809	-54.7336	50.2146	133.16	311
-64.5472	-99.0645	335.951	133.16	313
-4.11644	26.05	14.6974	133.16	314
56.6415	-58.2021	42.087	133.18	311
-67.3706	-99.9331	340.811	133.18	313
-1.72403	28.6751	22.9268	133.18	314
59.7621	-62.3023	39.9182	133.2	311
-70.0294	-101.742	343.255	133.2	313
1.38298	30.3643	32.7508	133.2	314
62.2297	-66.648	44.5993	133.22	311
-72.3886	-104.156	344.042	133.22	313
5.53393	31.4308	30.3616	133.22	314
-74.4655	-107.329	349.885	133.24	313
9.96139	33.3683	24.2854	133.24	314
-75.8453	-110.935	357.155	133.26	313
14.5774	35.3069	25.5892	133.26	314
-76.4148	-114.548	360.771	133.28	313
19.6749	36.5347	27.625	133.28	314
-76.5862	-117.91	364.165	133.3	313
25.3208	38.0552	29.4956	133.3	314
63.6037	-70.4021	55.1661	133.32	311
-76.575	-120.986	370.416	133.32	313
31.2501	39.6244	32.3327	133.32	314
63.0185	-73.0353	55.7394	133.34	311
-76.5336	-124.061	373.783	133.34	313
36.9679	41.2917	35.6105	133.34	314
60.9002	-75.5243	50.4694	133.36	311
-77.1226	-127.522	373.663	133.36	313
41.704	42.6893	39.3941	133.36	314
58.3682	-78.8105	50.3938	133.38	311
-78.6368	-131.597	377.25	133.38	313
55.7088	-83.2505	48.4211	133.4	311
-80.866	-136.131	382.721	133.4	313
44.2208	42.4089	37.9516	133.4	314
52.6306	-88.5269	46.0597	133.42	311
-83.7613	-140.577	387.73	133.42	313
44.7271	39.9977	32.4345	133.42	314
49.0742	-94.1872	49.2621	133.44	311
-87.1795	-144.164	391.433	133.44	313
45.8978	36.8777	32.4866	133.44	314
45.1189	-100.149	53.9507	133.46	311
-90.955	-146.887	395.526	133.46	313
49.5461	34.2032	42.4254	133.46	314
40.9088	-106.078	52.8475	133.48	311
-94.8794	-148.732	396.943	133.48	313
55.2797	31.789	53.5874	133.48	314
36.5971	-111.818	52.3862	133.5	311
-98.7854	-149.652	394.342	133.5	313
62.1025	29.0367	63.1397	133.5	314
32.0092	-117.538	56.0699	133.52	311
-102.502	-150.051	394.314	133.52	313
69.463	25.527	72.3725	133.52	314
27.0106	-123.048	57.8842	133.54	311
-105.627	-150.044	396.722	133.54	313
77.209	21.4999	74.8534	133.54	314
21.6774	-128.186	60.4204	133.56	311
-108.227	-150.46	401.814	133.56	313
85.2903	17.2353	73.8549	133.56	314
16.2318	-133.422	62.9359	133.58	311
-110.366	-152.161	403.089	133.58	313
93.5419	12.9528	73.3913	133.58	314
10.7519	-138.712	64.2529	133.6	311
-111.749	-155.115	399.864	133.6	313
101.667	8.92237	74.0969	133.6	314
5.30009	-143.577	65.9001	133.62	311
-112.76	-159.033	402.817	133.62	313
109.901	5.19808	73.673	133.62	314
-0.0229	-147.988	66.6267	133.64	311
-113.867	-163.343	407.822	133.64	313
118.353	1.66223	69.1534	133.64	314
-5.29587	-152.659	70.3788	133.66	311
-115.014	-167.539	409.529	133.66	313
126.638	-1.82608	71.8297	133.66	314
-10.3287	-158.451	78.6581	133.68	311
-116.159	-171.78	413.55	133.68	313
134.575	-5.4153	78.0409	133.68	314
-14.7538	-164.619	82.9567	133.7	311
-117.317	-176.449	420.678	133.7	313
142.257	-9.11786	72.5014	133.7	314
-18.5105	-170.522	78.1303	133.72	311
-118.486	-181.399	423.469	133.72	313
149.695	-12.9159	72.3812	133.72	314
-21.8608	-176.488	72.3094	133.74	311
-119.561	-186.172	424.267	133.74	313
156.815	-16.9129	78.2552	133.74	314
-25.0912	-182.223	72.8788	133.76	311
-120.656	-190.669	428.141	133.76	313
164.016	-21.1369	78.6555	133.76	314
-28.3546	-187.532	75.1043	133.78	311
-122.056	-195.138	431.062	133.78	313
-31.8016	-192.759	77.1072	133.8	311
-123.7	-199.691	432.557	133.8	313
-35.3833	-198.583	79.025	133.82	311
-125.256	-203.987	436.38	133.82	313
-38.8464	-205.228	80.6412	133.84	311
-127.128	-208.61	445.167	133.84	313
-42.0157	-212.222	83.3324	133.86	311
-44.8882	-219.362	84.806	133.88	311
-129.442	-212.655	455.198	133.88	313
-47.4986	-226.719	83.7245	133.9	311
-131.266	-213.221	457.777	133.9	313
-49.8866	-233.98	81.7596	133.92	311
-132.579	-211.405	452.663	133.92	313
-50.2633	-239.073	82.8067	133.94	311
-134.22	-210.343	447.176	133.94	313
-136.47	-211.396	449.05	133.96	313
-138.577	-214.535	456.819	133.98	313
-140.126	-218.921	461.07	134	313
-47.8061	-239.811	85.7706	134.02	311
-141.431	-223.835	464.465	134.02	313
-46.2409	-236.909	85.7302	134.04	311
-142.316	-228.621	465.615	134.04	313
-48.0832	-232.78	84.9053	134.06	311
-142.627	-233.226	463.934	134.06	313
-52.4572	-229.267	85.6348	134.08	311
-142.597	-237.99	466.897	134.08	313
-57.9469	-226.576	84.1458	134.1	311
-142.289	-241.427	471.816	134.1	313
-63.5843	-223.845	80.7301	134.12	311
-68.96	-220.585	77.4672	134.14	311
-141.906	-240.867	476.568	134.14	313
-73.9527	-217.301	72.4509	134.16	311
-141.613	-236.231	477.035	134.16	313
-78.6972	-214.653	67.3333	134.18	311
-141.204	-230.069	475.334	134.18	313
-83.2677	-212.454	64.2454	134.2	311
-140.81	-224.192	476.621	134.2	313
-87.6995	-210.805	62.2416	134.22	311
-141.11	-219.273	479.477	134.22	313
-92.0536	-210.085	60.9821	134.24	311
-141.694	-213.966	484.946	134.24	313
-96.4376	-209.798	56.4952	134.26	311
-100.772	-209.563	46.8753	134.28	311
-101.929	-209.109	97.6527	134.3	311
-140.834	-208.151	488.087	134.3	313
-138.417	-205.43	486.295	134.32	313
-131.444	-207.228	371.252	134.34	313
-125.069	-209.381	263.651	134.36	313
-127.529	-207.527	407.877	134.44	313
-131.609	-203.142	548.775	134.48	313
-133.574	-200.721	561.212	134.5	313
-136.27	-200.974	570.954	134.52	313
-135.254	-202.002	427.996	134.54	313
-134.34	-203.36	289.231	134.56	313
76.4136	57.6859	266.346	134.74	315
73.7075	63.1374	264.019	134.76	315
71.105	68.639	263.517	134.78	315
68.668	74.4966	264.024	134.8	315
66.1755	80.7517	263.38	134.82	315
63.7737	87.287	264.29	134.84	315
61.7391	93.7541	267.263	134.86	315
59.9654	99.4158	271.238	134.88	315
59.4466	104.581	279.136	134.9	315
60.7298	110.017	284.463	134.98	315
61.8296	115.05	286.013	135	315
61.8922	119.935	291.565	135.02	315
61.4782	125.34	293.09	135.04	315
60.5431	130.113	287.819	135.06	315
59.0878	132.788	283.768	135.12	315
56.8343	133.178	285.286	135.14	315
53.4802	132.736	288.063	135.16	315
49.3105	132.794	283.244	135.18	315
44.632	133.043	279.453	135.2	315
39.7031	133.344	278.491	135.22	315
34.6968	134.505	278.404	135.24	315
29.888	137.236	282.047	135.26	315
25.3786	141.431	284.205	135.28	315
20.9501	146.366	286.911	135.3	315
16.611	151.847	287.074	135.32	315
12.4799	157.562	284.649	135.34	315
8.66026	163.28	285.437	135.36	315
5.13941	169.342	285.844	135.38	315
1.78418	175.453	285.7	135.4	315
-1.66838	181.541	283.625	135.42	315
-5.22254	187.48	279.448	135.44	315
-8.74509	192.921	278.905	135.46	315
-179.134	200.666	351.448	136.24	316
-177.044	200.698	353.861	136.26	316
-174.663	200.617	355.216	136.28	316
-172.212	200.754	357.099	136.3	316
-167.667	201.962	276.962	136.32	316
-163.097	203.201	193.431	136.34	316
-162.657	202.81	272.694	136.36	316
-162.204	202.387	355.485	136.38	316
-159.137	203.065	334.344	136.4	316
-156.093	203.9	313.442	136.42	316
-154.037	204.323	336.825	136.44	316
-151.912	204.653	357.957	136.46	316
-149.43	204.994	355.596	136.48	316
-147.178	205.417	355.077	136.5	316
-145.211	206.185	365.727	136.52	316
-143.154	206.69	370.22	136.54	316
-141.604	206.272	391.034	136.56	316
-140.222	206.039	418.203	136.58	316
-138.675	205.695	432.106	136.6	316
-137.329	205.445	442.176	136.62	316
-134.404	207.645	389.358	136.64	316
-131.393	210.204	340.91	136.66	316
-131.643	209.051	413.262	136.68	316
-134.263	205.164	556.777	136.7	316
-135.473	203.644	641.506	136.72	316
-134.904	204.681	667.721	136.74	316
-130.531	206.138	539.818	136.76	316
-126.339	207.455	417.097	136.78	316
-126.138	207.884	462.603	136.8	316
-125.928	207.962	512.277	136.82	316
-125.56	209.736	564.837	136.84	316
20.8989	89.8663	30.5895	140.62	317
15.2953	89.0598	34.9393	140.66	317
10.5255	88.762	37.2713	140.68	317
6.7411	89.5584	40.6902	140.7	317
-172.276	-236.559	525.341	140.7	318
3.1252	90.8162	43.4999	140.72	317
-0.0357745	91.7463	45.1886	140.74	317
-3.19773	92.3601	49.691	140.76	317
-168.082	-238.082	480.57	140.8	318
-5.45116	92.8276	56.0849	140.82	317
-165.148	-235.214	431.555	140.82	318
-4.66434	92.683	56.5418	140.84	317
-162.982	-228.42	438.465	140.84	318
-1.64855	92.0443	55.3608	140.86	317
2.14067	91.5834	55.6092	140.88	317
-159.316	-219.703	410.959	140.88	318
6.51984	91.3039	54.3628	140.9	317
11.0034	90.903	54.4054	140.92	317
15.2679	90.2608	52.6761	140.94	317
-153.862	-213.5	385.492	140.94	318
19.2032	89.612	46.478	140.96	317
-147.241	-212.81	423.666	140.96	318
22.5891	88.8174	44.0281	140.98	317
-142.14	-213.415	461.99	140.98	318
25.1554	87.6326	43.2676	141	317
-138.565	-213.437	472.748	141	318
26.4946	85.8094	42.233	141.02	317
-135.415	-214.282	481.076	141.02	318
26.3641	82.9673	37.6718	141.04	317
-132.865	-216.107	488.294	141.04	318
24.3604	78.6107	27.6054	141.06	317
-130.63	-218.557	500.353	141.06	318
-128.774	-221.319	513.999	141.08	318
21.2142	73.3535	23.7788	141.1	317
-127.422	-224.053	522.512	141.1	318
19.177	69.0293	21.9046	141.12	317
-126.039	-226.391	523.384	141.12	318
18.8529	65.482	14.4459	141.14	317
-124.48	-228.588	525.078	141.14	318
19.6601	61.5844	12.4265	141.16	317
-122.937	-231.021	529.906	141.16	318
21.2417	57.8345	16.161	141.18	317
-121.348	-234.001	539.158	141.18	318
23.4151	54.4946	13.2013	141.2	317
-119.696	-237.554	551.086	141.2	318
-117.956	-240.995	558.559	141.22	318
25.3324	51.1109	13.9431	141.24	317
25.3044	48.9288	21.6216	141.28	317
-116.785	-242.295	562.204	141.28	318
23.043	48.6856	19.7933	141.3	317
-116.965	-240.055	565.509	141.3	318
19.2837	48.5367	16.4422	141.32	317
-118.002	-235.6	566.498	141.32	318
13.4964	47.3756	15.593	141.34	317
-119.221	-230.472	560.956	141.34	318
-120.462	-225.236	556.613	141.36	318
6.36437	45.4124	9.70756	141.38	317
-121.584	-220.306	557.943	141.38	318
-0.702996	42.4522	5.48326	141.4	317
-122.507	-215.531	561.128	141.4	318
-122.011	-212.926	566.588	141.44	318
-5.67618	39.189	4.05847	141.46	317
-119.812	-215.03	572.758	141.48	318
-118.029	-219.188	578.052	141.5	318
-6.92026	36.8008	13.0038	141.52	317
-116.997	-222.852	585.795	141.52	318
-8.26195	35.5131	27.9742	141.54	317
-116.166	-226.349	591.237	141.54	318
-11.702	35.0858	23.683	141.56	317
-115.835	-229.865	590.812	141.56	318
-115.847	-233.645	597.243	141.58	318
-126.656	-142.817	200.361	142.2	319
-126.498	-137.572	189.708	142.24	319
-125.609	-132.321	173.754	142.26	319
-124.78	-127.445	163.486	142.28	319
-124.172	-122.197	156.461	142.3	319
-123.652	-116.461	147.772	142.32	319
-123.374	-110.235	138.731	142.34	319
-123.102	-103.468	127.826	142.36	319
-122.701	-96.4572	117.094	142.38	319
-122.537	-89.506	110.359	142.4	319
-122.541	-82.4618	103.487	142.42	319
-122.456	-75.3633	94.4249	142.44	319
-122.51	-68.4613	89.1099	142.46	319
-122.772	-61.577	86.0516	142.48	319
-123.083	-54.5777	82.4894	142.5	319
-123.499	-47.8253	80.0014	142.52	319
-123.827	-41.8115	76.8828	142.54	319
-123.691	-37.2387	83.7238	142.56	319
-121.918	-34.2278	90.1966	142.58	319
-117.526	-32.4674	79.9119	142.6	319
-111.683	-31.5689	75.6916	142.62	319
-105.732	-30.0079	76.2202	142.64	319
-100.127	-26.8469	74.2292	142.66	319
-95.3782	-22.6385	75.8138	142.68	319
-91.938	-18.0968	70.425	142.7	319
-89.6443	-13.817	58.5918	142.72	319
-87.9183	-9.95042	50.8258	142.74	319
-77.4211	-27.4964	32.8571	143.28	320
-81.3762	-30.0635	42.1196	143.3	320
-84.4273	-32.7463	42.2104	143.32	320
-87.1107	-35.585	43.1221	143.34	320
-89.7936	-38.0722	48.9808	143.36	320
-93.2173	-39.905	60.9823	143.38	320
-97.1504	-40.6617	73.4878	143.4	320
-100.996	-40.2494	74.7249	143.42	320
-105.22	-39.8017	69.4964	143.44	320
-110.007	-40.4506	62.6206	143.46	320
-114.62	-42.5098	61.2589	143.48	320
-118.618	-45.227	72.2568	143.5	320
-122.677	-47.5223	85.0114	143.52	320
-127.129	-48.8192	85.1733	143.54	320
-131.706	-49.869	77.5361	143.56	320
-136.507	-52.3395	75.885	143.58	320
-141.05	-56.6822	82.2132	143.6	320
-144.508	-62.0431	90.6138	143.62	320
-146.834	-67.6596	98.495	143.64	320
-148.499	-73.0018	102.82	143.66	320
-149.929	-77.8414	104.003	143.68	320
-151.306	-82.4074	107.021	143.7	320
-152.678	-86.7396	108.354	143.72	320
-154.277	-90.8307	106.988	143.74	320
-156.052	-94.6964	106.344	143.76	320
-157.857	-98.3448	112.195	143.78	320
-160.077	-101.922	123.265	143.8	320
-162.625	-105.178	126.72	143.82	320
-165.341	-107.952	123.329	143.84	320
-168.712	-110.881	125.67	143.86	320
-172.507	-114.562	133.697	143.88	320
-175.936	-118.977	139.88	143.9	320
-111.664	-127.542	31.2684	147.76	321
-108.986	-126.609	31.5931	147.78	321
-105.619	-124.607	31.0373	147.8	321
-101.621	-122.473	30.7636	147.82	321
-97.0379	-120.285	27.8653	147.84	321
-92.1642	-118.076	21.3748	147.86	321
-118.053	-226.833	639.944	147.86	322
-87.3898	-116.261	17.1882	147.88	321
-116.716	-229.409	630.848	147.88	322
-83.357	-115.432	19.9145	147.9	321
-115.258	-232.505	623.976	147.9	322
-80.2182	-115.594	24.8194	147.92	321
-113.566	-235.583	614.583	147.92	322
-76.6893	-114.512	28.0957	147.94	321
-111.792	-238.68	603.413	147.94	322
-109.805	-240.756	592.776	147.96	322
-72.705	-111.38	26.2974	147.98	321
-69.6816	-108.989	22.3006	148	321
-66.9291	-108.788	25.6027	148.02	321
-107.526	-239.088	586.41	148.04	322
-63.6421	-109.132	29.4677	148.06	321
-105.712	-233.596	588.287	148.06	322
-60.5265	-108.148	26.9696	148.08	321
-104.249	-226.78	593.328	148.08	322
-57.5732	-105.965	24.9706	148.1	321
-102.296	-219.998	593.814	148.1	322
-54.4706	-103.578	26.2846	148.12	321
-99.332	-213.429	593.502	148.12	322
-51.4223	-101.55	27.067	148.14	321
-95.3832	-207.17	595.69	148.14	322
-48.8868	-100.996	24.1465	148.16	321
-90.7921	-200.999	596.514	148.16	322
-45.6587	-100.885	21.9307	148.18	321
-85.5348	-194.54	596.265	148.18	322
-79.5565	-187.768	598.486	148.2	322
-72.9883	-180.932	602.955	148.22	322
-39.9075	-98.6488	25.8641	148.24	321
-66.0313	-174.072	605.747	148.24	322
